date,iso_code,location,total_cases,population
2024-07-04,KOR,South Korea,34571873.0,51815808
2024-07-05,KOR,South Korea,34571873.0,51815808
2024-07-06,KOR,South Korea,34571873.0,51815808
2024-07-07,KOR,South Korea,34571873.0,51815808
2024-07-08,KOR,South Korea,34571873.0,51815808
2024-07-09,KOR,South Korea,34571873.0,51815808
2024-07-10,KOR,South Korea,34571873.0,51815808
2024-07-11,KOR,South Korea,34571873.0,51815808
2024-07-12,KOR,South Korea,34571873.0,51815808
2024-07-13,KOR,South Korea,34571873.0,51815808
2024-07-14,KOR,South Korea,34571873.0,51815808
2024-07-15,KOR,South Korea,34571873.0,51815808
2024-07-16,KOR,South Korea,34571873.0,51815808
2024-07-17,KOR,South Korea,34571873.0,51815808
2024-07-18,KOR,South Korea,34571873.0,51815808
2024-07-19,KOR,South Korea,34571873.0,51815808
2024-07-20,KOR,South Korea,34571873.0,51815808
2024-07-21,KOR,South Korea,34571873.0,51815808
2024-07-22,KOR,South Korea,34571873.0,51815808
2024-07-23,KOR,South Korea,34571873.0,51815808
2024-07-24,KOR,South Korea,34571873.0,51815808
2024-07-25,KOR,South Korea,34571873.0,51815808
2024-07-26,KOR,South Korea,34571873.0,51815808
2024-07-27,KOR,South Korea,34571873.0,51815808
2024-07-28,KOR,South Korea,34571873.0,51815808
2024-07-29,KOR,South Korea,34571873.0,51815808
2024-07-30,KOR,South Korea,34571873.0,51815808
2024-07-31,KOR,South Korea,34571873.0,51815808
2024-08-01,KOR,South Korea,34571873.0,51815808
2024-08-02,KOR,South Korea,34571873.0,51815808
2024-08-03,KOR,South Korea,34571873.0,51815808
2024-08-04,KOR,South Korea,34571873.0,51815808
